"1232","KJ0004B","단리","2","2","6","222"
"1233","KJ0004B","단리","2.6","2.6","12","222"
"1234","KJ0004B","단리","1.6","1.6","24","222"
"1235","DH003","단리","3","3","6","223"
"1236","DH003","단리","4","4","12","223"
"1237","DH003","단리","4.1","4.1","24","223"
"1238","DH003","단리","4.1","4.1","36","223"
"1239","DH003","복리","3","3","6","223"
"1240","DH003","복리","4","4","12","223"
"1241","DH003","복리","4.1","4.1","24","223"
"1242","DH003","복리","4.1","4.1","36","223"
"1243","DH004","복리","4.1","4.1","36","224"
"1244","DH004","복리","4.1","4.1","24","224"
"1245","DH004","복리","4","4","12","224"
"1246","DH004","복리","3","3","6","224"
"1247","DH004","단리","4.1","4.1","36","224"
"1248","DH004","단리","4.1","4.1","24","224"
"1249","DH004","단리","4","4","12","224"
"1250","DH004","단리","3","3","6","224"
"1251","310001","단리","3","3","6","212"
"1252","310001","단리","3.5","3.5","12","212"
"1253","310001","단리","3.5","3.5","24","212"
"1254","310001","단리","3.5","3.5","36","212"
"1255","310001","복리","3","3","6","212"
"1256","310001","복리","3.5","3.5","12","212"
"1257","310001","복리","3.5","3.5","24","212"
"1258","310001","복리","3.5","3.5","36","212"
"1259","310005","복리","3.5","3.5","36","204"
"1260","310005","복리","3.5","3.5","24","204"
"1261","310005","복리","3.5","3.5","12","204"
"1262","310005","복리","3","3","6","204"
"1263","310005","단리","3.5","3.5","36","204"
"1264","310005","단리","3.5","3.5","24","204"
"1265","310005","단리","3.5","3.5","12","204"
"1266","310005","단리","3","3","6","204"
"1267","310006","단리","3","3","6","205"
"1268","310006","단리","3.5","3.5","12","205"
"1269","310006","단리","3.5","3.5","24","205"
"1270","310006","단리","3.5","3.5","36","205"
"1271","310006","복리","3","3","6","205"
"1272","310006","복리","3.5","3.5","12","205"
"1273","310006","복리","3.5","3.5","24","205"
"1274","310006","복리","3.5","3.5","36","205"
"1275","310009","복리","3.5","3.5","36","213"
"1276","310009","복리","3.5","3.5","24","213"
"1277","310009","복리","3.5","3.5","12","213"
"1278","310009","복리","3","3","6","213"
"1279","310009","단리","3.5","3.5","36","213"
"1280","310009","단리","3.5","3.5","12","213"
"1281","310009","단리","3","3","6","213"
"1282","310012","단리","3","3","6","225"
"1283","310012","단리","3.5","3.5","12","225"
"1284","310012","단리","3.5","3.5","24","225"
"1285","310012","단리","3.5","3.5","36","225"
"1286","310012","복리","3","3","6","225"
"1287","310012","복리","3.5","3.5","12","225"
"1288","310012","복리","3.5","3.5","24","225"
"1289","310012","복리","3.5","3.5","36","225"
"1290","310003","단리","2.5","2.5","36","202"
"1291","310003","단리","2.4","2.4","24","202"
"1292","310003","단리","2.3","2.3","12","202"
"1293","310003","단리","2.2","2.2","6","202"
"1294","310004","단리","2.3","2.3","6","203"
"1295","310004","단리","2.4","2.4","12","203"
"1296","310004","단리","2.5","2.5","24","203"
"1297","310004","단리","2.6","2.6","36","203"
"1298","310009","단리","1.8","1.8","1","213"
"1299","310009","단리","1.8","1.8","3","213"
"1300","310009","단리","3.9","3.9","24","213"
"1301","310009","단리","3.8","3.8","36","213"
"1302","310010","단리","3.9","3.9","24","192"
"1303","310010","단리","3","3","6","192"
"1304","310010","단리","1.8","1.8","3","192"
"1305","310010","단리","1.8","1.8","1","192"
"1306","KH3100","단리","3","3","36","226"
"1307","KH3100","단리","3","3","24","226"
"1308","KH3100","단리","3.5","3.5","12","226"
"1309","KH3100","단리","3.7","3.7","6","226"
"1310","KH3100","단리","2.7","2.7","3","226"
"1311","KH3100","단리","2","2","1","226"
"1312","KH3100","단리","3.9","3.9","36","226"
"1313","KH3100","단리","3.9","3.9","24","226"
"1314","KH3100","단리","3.9","3.9","12","226"
"1315","KH3100","단리","3.3","3.3","6","226"
"1316","KH3101","단리","3","3","36","227"
"1317","KH3101","단리","3","3","24","227"
"1318","KH3101","단리","3.5","3.5","12","227"
"1319","KH3101","단리","3.7","3.7","6","227"
"1320","KH3101","단리","2.8","2.8","3","227"
"1321","KH3101","단리","2.1","2.1","1","227"
"1322","KH3101","단리","4","4","36","227"
"1323","KH3101","단리","4","4","24","227"
"1324","KH3101","단리","4","4","12","227"
"1325","KH3101","단리","3.4","3.4","6","227"
"1326","KH3102","단리","4","4","12","228"
"1327","KH3102","단리","4","4","24","228"
"1328","KH3102","단리","4","4","36","228"
"1329","KH3103","단리","4","4","36","229"
"1330","KH3103","단리","4","4","24","229"
"1331","KH3103","단리","4","4","12","229"
"1332","KH3103","단리","3.4","3.4","6","229"
"1333","310006","단리","4","4","12","205"
"1334","310006","단리","3.8","3.8","24","205"
"1335","310007","단리","3","3","6","189"
"1336","310007","단리","3.8","3.8","24","189"
"1337","310009","단리","4.3","4.3","12","213"
"1338","310035","단리","3.4","3.4","36","230"
"1339","310035","단리","3.4","3.4","24","230"
"1340","310035","단리","3.6","3.6","12","230"
"1341","310036","단리","3.7","3.7","12","231"
"1342","310036","단리","3.5","3.5","24","231"
"1343","310036","단리","3.5","3.5","36","231"
"1344","310037","단리","3.7","3.7","12","232"
"1345","310037","단리","3.5","3.5","24","232"
"1346","310037","단리","3.5","3.5","36","232"
"1347","310038","단리","3.7","3.7","12","233"
"1348","310038","단리","3.5","3.5","24","233"
"1349","310038","단리","3.5","3.5","36","233"
"1350","310000","단리","1.7","1.7","6","188"
"1351","310000","단리","2.3","2.3","12","188"
"1352","310000","단리","2.4","2.4","24","188"
"1353","310000","단리","2.5","2.5","36","188"
"1354","310005","단리","3.5","3.5","6","204"
"1355","310005","단리","4","4","12","204"
"1356","310005","단리","4","4","24","204"
"1357","310006","단리","3.7","3.7","12","205"
"1358","310006","단리","3.9","3.9","36","205"
"1359","310007","단리","3.5","3.5","6","189"
"1360","310009","단리","4.2","4.2","36","213"
"1361","310009","단리","4.1","4.1","24","213"
"1362","310009","단리","2","2","6","213"
"1363","310010","복리","4.2","4.2","36","192"
"1364","310010","복리","4.1","4.1","24","192"
"1365","310010","복리","4","4","12","192"
"1366","310010","복리","2","2","6","192"
"1367","310010","단리","4.2","4.2","36","192"
"1368","310010","단리","4.1","4.1","24","192"
"1369","310010","단리","2","2","6","192"
"1370","310008","단리","3.5","3.5","36","214"
"1371","310008","단리","3.8","3.8","24","214"
"1372","310008","단리","3.2","3.2","6","214"
"1373","31-0001","단리","3.8","3.8","6","234"
"1374","31-0001","단리","3.8","3.8","12","234"
"1375","31-0001","단리","3.8","3.8","24","234"
"1376","31-0001","단리","3.8","3.8","36","234"
"1377","31-0002","단리","3.8","3.8","36","235"
"1378","31-0002","단리","3.8","3.8","24","235"
"1379","31-0002","단리","3.8","3.8","12","235"
"1380","31-0002","단리","3.8","3.8","6","235"
"1381","31-0003","단리","3.8","3.8","6","236"
"1382","31-0003","단리","3.8","3.8","12","236"
"1383","31-0003","단리","3.8","3.8","24","236"
"1384","31-0003","단리","3.8","3.8","36","236"
"1385","NY310006","단리","3.9","3.9","6","237"
"1386","NY310006","단리","4","4","12","237"
"1387","NY310006","단리","4.1","4.1","24","237"
"1388","NY310006","단리","4.2","4.2","36","237"
"1389","NY310007","단리","3.9","3.9","6","238"
"1390","NY310007","단리","4","4","12","238"
"1391","NY310007","단리","4.1","4.1","24","238"
"1392","NY310007","단리","4.2","4.2","36","238"
"1393","NY310009","단리","4.2","4.2","36","239"
"1394","NY310009","단리","4.1","4.1","24","239"
"1395","NY310009","단리","4","4","12","239"
"1396","NY310009","단리","3.9","3.9","6","239"
"1397","310001","단리","2.5","2.5","6","212"
"1398","310001","단리","3.9","3.9","12","212"
"1399","310001","단리","3.4","3.4","24","212"
"1400","310001","단리","3.4","3.4","36","212"
"1401","310005","단리","2.5","2.5","6","204"
"1402","310005","단리","3.9","3.9","12","204"
"1403","310005","단리","3.4","3.4","24","204"
"1404","310005","단리","3.4","3.4","36","204"
"1405","310006","단리","3.6","3.6","36","205"
"1406","310006","단리","3.6","3.6","24","205"
"1407","310006","단리","4.1","4.1","12","205"
"1408","310006","단리","2.7","2.7","6","205"
"1409","310011","단리","2.5","2.5","6","193"
"1410","310011","단리","3.9","3.9","12","193"
"1411","310011","단리","3.4","3.4","24","193"
"1412","310011","단리","3.4","3.4","36","193"
"1413","310008","단리","3","3","6","214"
"1414","310008","단리","3.3","3.3","24","214"
"1415","310008","단리","3.4","3.4","36","214"
"1416","310009","단리","4.1","4.1","12","213"
"1417","310009","단리","3.4","3.4","24","213"
"1418","310010","단리","3.5","3.5","36","192"
"1419","310010","단리","3.4","3.4","24","192"
"1420","310010","단리","4.1","4.1","12","192"
"1421","310011","단리","1.4","1.4","6","193"
"1422","310011","단리","1.7","1.7","12","193"
"1423","310011","단리","1.8","1.8","24","193"
"1424","310011","단리","1.9","1.9","36","193"
"1425","310012","단리","1.4","1.4","6","225"
"1426","310012","단리","1.7","1.7","12","225"
"1427","310012","단리","1.8","1.8","24","225"
"1428","310012","단리","1.9","1.9","36","225"
"1429","310006","단리","2.6","2.6","6","205"
"1430","310007","단리","3.9","3.9","36","189"
"1431","310007","단리","3.7","3.7","12","189"
"1432","310007","단리","2.6","2.6","6","189"
"1433","310009","단리","2.6","2.6","6","213"
"1434","310009","단리","3.7","3.7","12","213"
"1435","310009","단리","3.8","3.8","24","213"
"1436","310009","단리","3.9","3.9","36","213"
"1437","310010","단리","2.8","2.8","6","192"
"1438","310010","단리","3.8","3.8","12","192"
"1439","310010","단리","3.7","3.7","24","192"
"1440","310010","단리","3.6","3.6","36","192"
"1441","3100109","단리","2.8","2.8","6","240"
"1442","3100109","단리","3.8","3.8","12","240"
"1443","3100109","단리","3.7","3.7","24","240"
"1444","3100109","단리","3.6","3.6","36","240"
